MODEL;MODEL_DESCRIPTION;FORECAST_HORIZON;PAST_HISTORY;BATCH_SIZE;EPOCHS;mse;rmse;nrmse;mae;wape;mpe;mape;mdape;smape;smdape;mase;rmspe;rmsse;mre;rae;mrae;std_ae;std_ape;loss;Execution_time;Device
TCN_1217;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 2, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;171263.88;413.8404;0.01863055;301.87534;0.010579958;-0.0009430744;0.010647532;0.008033879;1.0635541751980782;0.008032021;1.2981285;0.014570724;1.7796022;-1769089200.0;0.07903882869036219;4418019300.0;2564.0814378443765;0.09109526378601167;[0.7926551061354987, 0.0997463930684237, 0.08249334840978549, 0.07234921284992674, 0.06688759423769712, 0.062104370272448646, 0.05959145387575084, 0.05707797666901904, 0.05558306883526603, 0.05400674127587562, 0.05338991182095003, 0.052099893913240006, 0.05169428154238485, 0.050481098887051504, 0.050342314358280536, 0.04918989443044225, 0.048932047160904595, 0.04837629925344474, 0.04782782384002651, 0.047651109180015465, 0.04696705399871461, 0.046922097980794907, 0.0460323435303628, 0.04571461575718206, 0.045400873835345294];9072.474959135056;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_1218;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 2, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;25;182876.61;427.64075;0.019251823;311.34763;0.010911938;-0.00040510204;0.011011397;0.008224241;1.100403256714344;0.00822365;1.3388613;0.015154518;1.8389468;-1380221800.0;0.08151892341129337;4061659100.0;2582.2639152788524;0.09293063587469749;[0.733014520425153, 0.09511182919967626, 0.07837075997975719, 0.07006723621983542, 0.06385742603880941, 0.060987137099655975, 0.05839097651280581, 0.05630322600261733, 0.05537569169495871, 0.05353383011320171, 0.05297810890933839, 0.05204745924249898, 0.05085443620584122, 0.0505478973542557, 0.04948235234634848, 0.04943249563941189, 0.048993774591591016, 0.04848993757405502, 0.04826672886299573, 0.04760142700309278, 0.04706450741157166, 0.04627959262233471, 0.04629146963466766, 0.045671533815556796, 0.045487600951052795];9074.32863163948;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_1226;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 3, 'dilations': [1, 2, 4, 8, 16], 'dropout_rate': 0};24;288;128;25;11414020000.0;106836.414;4.8096347;13082.012;0.45849103;0.07304984;0.48671743;0.3222799;48.558443784713745;0.3222955;56.255447;5.029991;459.41946;32728349000.0;3.425211666476306;185854740000.0;526020.2387477375;24.722629356267145;[10.659569425705396, 0.2422733075337752, 0.15216934423229167, 0.11413157939980206, 0.09746640379940281, 0.08352323636828222, 0.9855122186119644, 0.10233412374303451, 19.800127149187276, 0.2729376586398957, 1071.0611404590356, 1.255655873336461, 0.6644885211104927, 0.406685250530075, 0.264362034327549, 0.22120920494726282, 4.910938890333398, 0.2684258836060395, 0.1826969709596751, 0.14814932611569037, 21905.172161001363, 19.941848342187562, 8.993074024075055, 5.113860024258471, 3.4844924072910604];13153.038604974747;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_1250;{'nb_filters': 128, 'kernel_size': 6, 'nb_stacks': 4, 'dilations': [1, 3, 6, 12], 'dropout_rate': 0};24;288;128;25;986430.0;993.19183;0.04471219;687.2531;0.024086462;-0.0012003145;0.023974208;0.01616297;2.395506016910076;0.016163243;2.9553354;0.033930935;4.2709374;-3057885400.0;0.1799407804276966;9328541000.0;5967.912042644738;0.2069001861580993;[19.402451471561093, 0.38406580909492266, 0.168483113077896, 0.13244683269469926, 0.11643649584181665, 0.09191481199029551, 0.0842221876716136, 0.07239872673250314, 0.06780150182183547, 0.062278446542399, 0.05992466338550254, 0.057317867118016945, 0.05602353284374082, 0.05702383039672001, 0.05401459561170912, 0.05309186763410078, 0.0524479109246125, 0.0517991110602073, 0.05140096085976475, 0.050530871601669906, 0.6774203602693623, 0.14035460384093615, 0.10663161231452838, 0.09433684212115186, 0.08411959676630684];13919.368738651276;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
LSTM_0;{'num_stack_layers': 1, 'units': 32, 'dropout': 0};24;288;128;25;1193211.8;1092.3423;0.04917581;739.8865;0.025931127;-0.0036715919;0.025609802;0.01716723;2.562955766916275;0.017130073;3.1816702;0.036434058;4.697305;-2604319500.0;0.19372156944359026;10457228000.0;6639.672377094765;0.2282837898759522;[0.22332507937859591, 0.12615516819658018, 0.12052539562422238, 0.12487364038604618, 0.11451304456295425, 0.09841472502598174, 0.11766215938889832, 0.09506551929141556, 0.0928632690910027, 0.09091887613500974, 0.09016432474620745, 0.10127343127361366, 0.0906730959939173, 0.0877793811164518, 0.08702904779045288, 0.08676731096301644, 0.09142431282035259, 0.08639978387538438, 0.0850840460339948, 0.09144706426666163, 0.08657006285804189, 0.08242599986636631, 0.1201038818907726, 0.0929064628342804, 0.08637039554340623];395.57778000831604;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
LSTM_1;{'num_stack_layers': 1, 'units': 64, 'dropout': 0};24;288;128;25;1462356.0;1209.2792;0.054440156;853.9527;0.029928856;-0.0052817212;0.030053262;0.02006665;2.990601770579815;0.020011831;3.6721792;0.042807743;5.200159;-4071851800.0;0.22358708417165266;11516706000.0;7547.072966982632;0.27069765770265086;[0.17663921250553208, 0.10873533397489776, 0.14619910050156704, 0.12968212816024155, 0.10172369975895447, 0.08968996552962259, 0.08883012895451503, 0.10865246874746932, 0.2185665797222768, 0.13632353479696874, 0.10473719760992943, 0.10206694613601092, 0.09877037118576232, 0.11850743747601115, 0.1217918175400657, 0.10067940364674947, 0.10166314699109474, 0.10585023086195251, 0.09453451586429873, 0.08676637027803248, 0.08685096248837189, 0.16174670411518766, 0.21811348420134558, 0.1289610493632606, 0.11095809725168526];495.64563250541687;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
LSTM_2;{'num_stack_layers': 1, 'units': 128, 'dropout': 0};24;288;128;25;793402.1;890.7312;0.040099546;623.0064;0.02183478;-0.0026172022;0.02175873;0.015364212;2.180398814380169;0.015330328;2.679061;0.030415693;3.830335;-3774768600.0;0.16311931068553287;8282255000.0;5481.788067079992;0.19052406631523952;[0.14968690779179075, 0.1204473386010651, 0.1439223941213448, 0.09910729902554767, 0.11369133455461025, 0.08907518565601247, 0.08001414365446094, 0.0763371501516749, 0.07384146147384238, 0.07193817549719919, 0.07063981134959721, 0.06951338083229627, 0.06890810526367952, 0.0679779492193676, 0.06712315803558237, 0.06654011462135136, 0.06647763783903203, 0.06704204242872669, 0.06687768952520443, 0.06485211101892643, 0.06452609088031752, 0.06461883050718524, 0.06288495891358174, 0.06205906125873457, 0.060840200067324705];700.3504786491394;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
LSTM_3;{'num_stack_layers': 2, 'units': 32, 'dropout': 0};24;288;128;25;1039074.5;1019.35004;0.045889795;708.44415;0.024829155;-0.0044492204;0.02486071;0.017150652;2.4866653606295586;0.017099176;3.0464613;0.03515431;4.3834233;-4296635000.0;0.18548915474715705;9909516000.0;6330.908693786097;0.2231664925663947;[0.2110715256220242, 0.15246509490282512, 0.1182977822205482, 0.11517253136371176, 0.10122928429253816, 0.12266452715977107, 0.09876366129879892, 0.17162853406893733, 0.13119997348319976, 0.10314066344577782, 0.0898072832534037, 0.08408520900101735, 0.08150326811302998, 0.0799053992605988, 0.07950635966725052, 0.0781186369709073, 0.07704753381169409, 0.0761440685041889, 0.07572751910051069, 0.07507825121888541, 0.07471490774018727, 0.07419645636455963, 0.0736443548427505, 0.07296280764345683, 0.07245220919826303];804.9237112998962;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
LSTM_4;{'num_stack_layers': 2, 'units': 64, 'dropout': 0};24;288;128;25;975855.25;987.8539;0.044471882;664.08563;0.023274502;-0.003826811;0.022982206;0.015410168;2.3013385012745857;0.0153661035;2.8557103;0.03302239;4.247982;-3390874400.0;0.17387493154335684;9436137000.0;6047.102558944377;0.20753330551910018;[0.14598152372703563, 0.11787710703928095, 0.0898196528586694, 0.08403160837558267, 0.08144344629037432, 0.0803320541788475, 0.0782863757374179, 0.07646342437770051, 0.07594719958519879, 0.07469760842460649, 0.07389740896778788, 0.07181987861677223, 0.07191945668339189, 0.07166026325142515, 0.07074928555194558, 0.0708609719662345, 0.07037763578902262, 0.06975843823187995, 0.06775080102559106, 0.0673793085403156, 0.06708915403152939, 0.0658202026397275, 0.06582440260790974, 0.0661527123323883, 0.06511189111364986];1051.5921485424042;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
LSTM_5;{'num_stack_layers': 2, 'units': 128, 'dropout': 0};24;288;128;25;545816.8;738.7942;0.03325954;498.85104;0.017483452;-0.001138307;0.017365867;0.01202624;1.7422216013073921;0.012010208;2.1451662;0.025150986;3.176973;-2568485400.0;0.13061220922400185;7029469700.0;4423.415287451869;0.15286832018630597;[0.13091467737524043, 0.08772096358054347, 0.0795613788455014, 0.07870655296657272, 0.07567197662444665, 0.07556844033051424, 0.07260889344062846, 0.07264202360134553, 0.06963041713436388, 0.06863408749889097, 0.07197587969185146, 0.06921830031686912, 0.07006812631394364, 0.09161652761755655, 0.0781280426188765, 0.06895979244422429, 0.06586680273676992, 0.0657945952977237, 0.06312794558173529, 0.06234272087078253, 0.06304765058623187, 0.06084346111991618, 0.059218156429872715, 0.058352582672527235, 0.057383629605893084];1572.0218949317932;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
LSTM_6;{'num_stack_layers': 3, 'units': 32, 'dropout': 0};24;288;128;25;1223889.8;1106.2955;0.04980397;740.1577;0.025940634;-0.0016159144;0.025446983;0.016642736;2.557198703289032;0.016598828;3.1828365;0.036533874;4.7573066;-3031065000.0;0.19379258863487936;10048848000.0;6564.674178104505;0.22259633891320657;[0.1694148107345277, 0.10052062566877518, 0.09880549764151239, 0.0870704521741691, 0.0823392256991775, 0.07848863683999249, 0.07643673916879197, 0.07455033108970849, 0.07347050143683864, 0.07312749387692243, 0.07380947277268804, 0.07156895645306488, 0.0722652141980492, 0.07192972478907948, 0.07186208594422223, 0.07160611687001167, 0.07714534842980209, 0.07373527007645785, 0.07292186094402861, 0.07217207203059947, 0.07905714653388742, 0.08308241567145101, 0.07248373966434309, 0.07777143604047863, 0.0724468930151762];1263.7902700901031;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
LSTM_7;{'num_stack_layers': 3, 'units': 64, 'dropout': 0};24;288;128;25;1037032.3;1018.34784;0.045844678;682.6788;0.023926144;0.0019839131;0.023501378;0.015453905;2.370186522603035;0.015430546;2.9356647;0.03388319;4.3791127;-1399878800.0;0.17874309805114552;9179293000.0;5788.498778324749;0.19639728763843486;[0.1333735676780682, 0.08923466792981709, 0.08363422032610526, 0.08027262133060019, 0.07627640322111934, 0.07870502718396628, 0.09852447164229426, 0.0770394278653774, 0.07478796262278473, 0.07430056540093191, 0.0734047623655051, 0.07156216760744377, 0.07072193103013989, 0.07113356488696354, 0.07164635630344054, 0.07221717338000369, 0.08178494049552858, 0.07520093321628459, 0.07141017012300083, 0.07048879557081895, 0.07115556838261576, 0.071425469123628, 0.07055944315504666, 0.07119908287534152, 0.06996447486534672];1676.2258019447327;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
LSTM_8;{'num_stack_layers': 3, 'units': 128, 'dropout': 0};24;288;128;25;1200590.6;1095.7147;0.049327634;750.6833;0.026309527;-0.0063364836;0.025962913;0.01728276;2.5885097682476044;0.017236216;3.2280986;0.036715295;4.711808;-5058824700.0;0.19654844899943477;10728194000.0;6921.8276948044395;0.23754502414588913;[0.14631356145561286, 0.09786177632708382, 0.08387320136344978, 0.07954395320231902, 0.07674542386306353, 0.07446534050381864, 0.07161590639856227, 0.06949606430312745, 0.07173578211809627, 0.06975835388561626, 0.06816514747925789, 0.0677392088053739, 0.06573330638816383, 0.06462271553557246, 0.0639998496936236, 0.06999701228614276, 0.06624417010407971, 0.06727479789097096, 0.06362235445899449, 0.07154983516492254, 0.13064125475124055, 0.09350178978810189, 0.08255602581506649, 0.077610326924154, 0.07484152546847207];2538.805483818054;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_46;{'nb_filters': 32, 'kernel_size': 2, 'nb_stacks': 3, 'dilations': [1, 3, 6, 12, 24, 48], 'dropout_rate': 0};24;288;128;50;225242.42;474.5971;0.021365736;337.4336;0.011826184;-0.002084449;0.011832145;0.008843702;1.1815556325018406;0.008835712;1.4510367;0.016423047;2.0408695;-1578106000.0;0.08834891499881391;4783030300.0;2976.2052149137844;0.10496290882061093;[15.466464151057611, 0.37627105577484116, 0.21281870560274369, 0.16614643767744536, 0.12381813890694346, 0.15555686946138425, 0.09365649155384204, 0.07983239826169228, 0.07229101653848226, 0.06750062603142512, 0.06458774862709007, 0.06168830611096429, 0.060342915591094275, 0.05858240362588228, 0.05769472343926696, 0.056312532783374884, 0.05530510924850319, 0.05480942808872528, 0.054180888879256116, 0.05346617099230071, 0.05303477368990598, 0.05281672892931701, 0.05219704926889841, 0.05219917359469441, 0.05166563580589695, 0.05143979241547409, 0.051094774437074, 0.050877574338286526, 0.0506463716257586, 0.050315216302323246, 0.050060033238857986, 0.0496822678969911, 0.049676134805420484, 0.049486361693615886, 0.049199345188725645, 0.049011272338024395, 0.048695029271315256, 0.048343033035135714, 0.04827971981932099, 0.04826596578773479, 0.04807594922020953, 0.04766312949992548, 0.04775822824663176, 0.04755901273057928, 0.047511086811057514, 0.04737653453541104, 0.0472477036771072, 0.04692132393702309, 0.047182058143752044, 0.04663265718570247];5781.568422794342;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_114;{'nb_filters': 32, 'kernel_size': 3, 'nb_stacks': 2, 'dilations': [1, 3, 6, 12, 24, 48], 'dropout_rate': 0};24;288;128;50;177347.06;421.12595;0.018958535;300.1492;0.010519462;-0.00016855756;0.01061415;0.007956969;1.0622662492096424;0.007955766;1.2907058;0.01491164;1.8109317;-991850940.0;0.07858688214218774;4104043500.0;2533.096204382891;0.0901466825623349;[1.3962230752963318, 0.1393390492023447, 0.10568109583293932, 0.08979418064233073, 0.07975393771913035, 0.07173907295806731, 0.06720131646933047, 0.06451293397960468, 0.061981033284739355, 0.06006866834869696, 0.05851959436806575, 0.057332024696795644, 0.05633841900765012, 0.05541820319966958, 0.055005419773288294, 0.05413565885537747, 0.05342992465547334, 0.052765702437629576, 0.0526193501099385, 0.05233534573172478, 0.05177683110773166, 0.05188541602913139, 0.051447740774296535, 0.05094160843187797, 0.0508512617454501, 0.050651963502445316, 0.0504376153349469, 0.05000149490286622, 0.05002709960762321, 0.049761614204197925, 0.04909695168270056, 0.04919904573058133, 0.04890665627470727, 0.04875692273147058, 0.04857825812559566, 0.04852616737812719, 0.04815853086947748, 0.04808642133836905, 0.04780246686299284, 0.047739027943951996, 0.0476245705850283, 0.0473722311964085, 0.04741707799732631, 0.046958843423705945, 0.04683558071916536, 0.04659391759473505, 0.04652563712447702, 0.04625513499048477, 0.04635934930809238, 0.0459929094719834];4001.2830352783203;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_122;{'nb_filters': 32, 'kernel_size': 3, 'nb_stacks': 3, 'dilations': [1, 2, 4, 8, 16, 32], 'dropout_rate': 0};24;288;128;50;177242.34;421.0016;0.018952938;307.84702;0.01078925;-0.00027971817;0.010873092;0.008229479;1.0873351246118546;0.008229855;1.3238081;0.014881521;1.810397;-1088662400.0;0.08060237201353318;4532189000.0;2582.8117295953457;0.09109628750362891;[17.506290516863938, 0.4150689013527761, 0.22228774871167387, 0.15488886054945525, 0.12525195882733414, 0.106649393019976, 0.09082480492936598, 0.07935904356245763, 0.07178629641782454, 0.06755962228653353, 0.06295153880758445, 0.06118773728854737, 0.05899951852990469, 0.057866956826979, 0.056423757899692964, 0.05549418306157895, 0.05492759863954408, 0.05386050984902176, 0.05350993280254449, 0.05291717428273733, 0.05226755140506335, 0.05183694119051254, 0.05124453508826003, 0.050987092964902225, 0.05042832407113731, 0.050051754211128945, 0.04961156823830808, 0.04942403974767156, 0.04877861145110588, 0.048736179611302034, 0.04832074329648595, 0.04794053233026086, 0.04751488020090609, 0.04752312816670813, 0.047123832600624284, 0.04695669548562107, 0.046800399482638755, 0.04647649128468162, 0.04643017034876206, 0.04600207636407332, 0.045753586597264397, 0.04558649917138454, 0.045422090827777845, 0.04498939868108719, 0.04462901717945126, 0.0447961653549176, 0.044765002714696946, 0.044281067609825905, 0.04404567987846484, 0.0440922628688903];5599.939979553223;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
TCN_146;{'nb_filters': 32, 'kernel_size': 3, 'nb_stacks': 4, 'dilations': [1, 3, 6, 12, 24], 'dropout_rate': 0};24;288;128;50;208868.11;457.0209;0.020574478;331.4021;0.011614796;-0.0006260938;0.011682544;0.008682584;1.1678092181682587;0.008680305;1.4251;0.016096035;1.9652879;-942899460.0;0.08676971038813086;4377298400.0;2772.221969237045;0.09922091206383034;[71.34653927337449, 1.2112285497022546, 0.5731430331048323, 0.300725758941698, 0.18718763831582944, 0.14426491042129402, 0.1193345158046024, 0.11323409539008017, 0.08453134447360519, 0.0744304325365688, 0.06838027204246297, 0.06416669385626082, 0.06208130151700431, 0.05969507810153791, 0.05798685912286, 0.056563104882040104, 0.055505137293032025, 0.05466936148493777, 0.05386829118217767, 0.053063096763809776, 0.05273197898375777, 0.0517804270286465, 0.051314855298782935, 0.05104566383866315, 0.050870629245585545, 0.05029544326009182, 0.04991637218168272, 0.04960280550550352, 0.04921101335082449, 0.04871151789650724, 0.04852898681445376, 0.04797524896659187, 0.047848952317941125, 0.04771115591382933, 0.046948238877400995, 0.046913356085902094, 0.04688794257163496, 0.04637124499290615, 0.04629805465237501, 0.04602458792616113, 0.04587343170969229, 0.04570179854665426, 0.045622151265344905, 0.045106667560051855, 0.044841719009030064, 0.044954329315257016, 0.04455110209300861, 0.0443780548321951, 0.044351255096645795, 0.04424245914393897];6029.73846244812;PhysicalDevice(name='/physical_device:GPU:1', device_type='GPU')
